"","label_train","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"644","1",0.00581341578220789,0.0126559772773811,0.0157650401736864,0.0336005107485305,0.040764884898693,0.00225637563562447,0.0112262282655258,0.00725963113539668,0.023121907676197,0.0258469197179122,0.0123243642724245,0.0251740127634896,0,0.00911600804168386,0.0415582481214706,0.0194502139594192,0.00316868658714654,0.020924301481497,0.00877063571034351,0.0556468101009734,0.00347346543985933,0.00603373900241786,0.0537794876726265,0.000418833681031867,0.00987764119481002,0.0168740526354188,0.0102387153431956,0.0255178080551092,0.00501986633097798,0.0208681388651953,0.0490665469971075,0.00239628880442481,0.00493294481147951,0,0.0352828933262718,0.0180150240245325,0.0439268065346201,0.0103032200110698,0.00603366053176658,0.0103067651257302,0.0352151027599196,0.00698486399761383,0.0543077223199288,0.00205192557295176,0.00634308631434961,0.0151965033232988,0.00425447093378185,0.00363178477962496,0.0103982572177184,0.00160170696262819,0.00277034364431891,0.0867260767675808,0.00244481250085467,0
"645","1",0.00764076645271986,0.00872459771278339,0.00849838653451375,0.0498858936262123,0.0486390017475765,0.0158530499720019,0.00153305136939408,0,0.0312370988148545,0.0387319312545772,0.0129929854374633,0.00497136261896129,0.011777898725821,0.00256961680432695,0.0339353897913584,0.0582128370133123,0.00334761628363136,0.0035304630994768,0.00662233577799516,0.00512377252246847,0,0.00764854111119684,0.0310955780049219,0.0223046672955484,0.0206436726086802,0.000564965650628937,0,0,0.00997493006876232,0.0378716413380294,0.0261165131583261,0.00455020254007029,0.0075873928261202,0.00695953328826983,0.00234311712970889,0.0438470853661609,0.00189629333810751,0.00128388131946995,0.00371976117538955,0.0170633707028321,0.0287820107200012,0.0122263615220092,0.00626349566619309,0.00285285835725853,0.00984033650852663,0.0146649271356103,0.00309331089690865,0.0133844732500073,0.0127320777401826,0.00276925201437995,0.0199407968669514,0.00869351185273057,0.0104561332671752,0.0204509924361382
"646","1",0.0133386676319908,0.0254797996945634,0.0214808183802776,0.0415653160112932,0.0481742494622611,0.00120984463391496,0.00760785626462169,0.0229460448151715,0.0256754359247523,0.021663818805325,0.0182467480815793,0.00665132497576167,0.0158145897315962,0.00458860376881737,0.0263409717820037,0.0277929103040939,0.0225976401945474,0.0135220586108577,0.0256432497335938,0.00740439436441283,0.0132756507173825,0.0207990080357166,0.0643029978962723,0.00632814212608155,0.0176962660323118,0.0154515381646485,0.0170702905811059,0.0133510286354229,0.00981521893260817,0.00480833201048266,0.0145579770066608,0.0101300688932315,0.0147017250048043,0.0203449813178443,0.00121202647852063,0.00964268749164729,0.0257253900546782,0.0139655387605504,0.0125846037221131,0.00449259851000765,0.0424559395133877,0.0108987682063141,0.0174881441117421,0.00131803838599224,0.000639730035103542,0,0.0223908845482996,0.0236038941773061,0.0109559441672463,0.035834902551664,0.000624675880299061,0.00121618371861011,0.00116179408966632,0.00356406197621217
"647","1",0.000148358270651111,0.00110718138444833,0.00264650756848051,0.0254160659750005,0.0189687747865864,0,0.0121507197801071,0.00875429521340153,0.0292428419040528,0.0299180545584845,0.0188560194691105,0.00928857619128751,0,0.00677233475132222,0.0226779190542672,0.0340727218972291,0.0353899517132922,0.0065297810482958,0.00258202689934799,0.00332165481514485,0.00622050163920834,0.0150877974510487,0.0445608420002944,0.00904508070804102,0.00555461533914085,0.00584995233248855,0.00808176389835809,0.0202657970056425,0.00889955985472457,0.0171249148618917,0.00730217333316729,0.0477982337203629,0.0150077999097249,0.0146374467963711,0.0182588042013773,0.0159870270366173,0.00122351532863696,0.00194234524291822,0.000167033235407522,0,0.0460496794713339,0.0138154531624767,0,0.016621834559659,0.00536498767883966,0.0117350009316594,0.0196475811770742,0.0163298318473442,0.00644515099591404,0.0131364888334997,0.021971508534954,0.0196141575164841,0.010836683916889,0.00491706438990281
"648","1",0.00486471231042706,0.00786846693148147,0.0197517135297083,0.0399672641164852,0.0443914941190883,0.00739993502351624,0.0110291349461324,0.0358972921074142,0.0268509039046685,0.0273217821143847,0.00659434449333397,0.00944382960580701,0.00298616754531898,0.00343111776611215,0.0196501211325306,0.0301615801267957,0.0209111119064678,0.0301263210513161,0.014894436199459,0.0530693210969138,0,0.00187791709825291,0.0567098537838444,0.00601810054024056,0.00355552980288289,0.0507162912892163,0.0084387598716496,0.00287682901022316,0.0526890662138446,0.0286252760188179,0.00521596477077168,0.0123659313180145,0.00332562405723898,0.00478268422933743,0.0452248243998084,0.00319201312873158,0.000845816290229482,0.0652673750268668,0.0138413537353801,0.0019170213531604,0.053951177448741,0.0030620853278586,0.0130418838386961,0.0259264489656342,0.00555605246310779,0.00812852645684122,0.0655436910070297,0,0.0122477819188567,0.0185584124918715,0.00219707348834211,0.0126592904068968,0.00985505355666929,0.0144497411458844
"649","1",0.00146934530401605,0.00122905684614034,0.019142270152139,0.0435644390267043,0.0258767646755332,0.00359707641229419,0.0180525593961233,0.00799237502315044,0.0415001419976602,0.0428928756609056,0.00619176831769657,0.0213516522989253,0.012013576263035,0.00265525713819009,0.0616040523700564,0.0301533049406468,0.00548739196043144,0.0193809220746472,0.00729620160410435,0.0155652630949288,0.043074706090649,0.00577872447148383,0.0448529631967956,0.0200721105677283,0.0147539516286494,0.00243081268400551,0.0241923312065128,0.0282761994249393,0.0193555455576042,0.0333181678360953,0.0155147976541298,0.0138771213476938,0.0262508004687982,0.00038246867389982,0.0270845630201241,0.0244300843553461,0.000266561456083655,0.00670538234986463,0.0213087561497329,0.0199453316004345,0.0448523534473176,0.0196533165366861,0.0105256558252302,0.0102048337736087,0.0379234759663651,0.0082031009317049,0.00571307288417482,0.00109607739316796,0.00140107072626684,0.0253639704716835,0.0168743089994829,0.015591225060057,0.0547617517034409,0.00435102636075192
"650","1",0.00580840719448512,0.00372714394689179,0.0125620886778727,0.0227892203496872,0.0264299361875001,0.00564725324999894,0.00604519337030332,0.00578118573263442,0.0334265145854854,0.00574428206181837,0.00207505675756832,0.00144918622439391,0.00138644287425442,0.00370965848863972,0.0226755499678995,0.00846569170461152,0.0197311102269032,0.00989958150056375,0.00894218278027513,0.00508387707721037,0.00882720098640589,0.00497367423444388,0.022975970348619,0.00497757471094153,0.00799135864405139,0.0135020958427481,0.00431690920775873,0.00675872649740741,0.00541371378598803,0.026562648827981,0.00594227807786685,0.0149612896532361,0.00639185397855596,0.00384146633576392,0.0142363000897008,0.0125724441051596,0.0165997909475525,0.0153894750877936,0.000828280191678254,0.00290190095291954,0.019491547059227,0.0194577650292553,0.0110029229918316,0.00275750919104586,0.00791831304755648,0.0324350015515318,0.00230524172834165,0.0156963040421579,0.00993394993141304,0.0138354747674697,0.00612892307191405,0.00853767279036489,0.0003959687071105,0.00240874210680066
"651","1",0.00560764457723242,0.000182159295241152,0.00211217210647448,0.0712328717099632,0.0198855478221182,0.00902912681377789,0.0205129060797967,0.00769475981229601,0.00236422774094308,0.0922133658338547,0.00136199988123996,0.00597951482566386,0.0149293062864402,0.0052055933065778,0.030425021122746,0.0298562830866481,0.0043227832384594,0.0171587337758115,0.0197114668074122,0.00388304459275632,0.0161133409022484,0.00388469621371675,0.0537230554472013,0.0420377487386356,0.046107631864341,0.0104901130259437,0.0228999040611179,0.00637562857371807,0.0131107646717398,0.0114534380458242,0.016714315844989,0.0105358404547149,0,0.000398927037651318,0.0473403063800739,0.0171065665726281,0.00853750449121737,0,0,0.0660093093028412,0.024240810414555,0.0240904888916929,0.0193912781061318,0.0303562370010247,0.0145241925614063,0.0242972227426054,0.0243329800866918,0.00885919894568386,0.0710796879994373,0.0163799618131793,0.0117278205761692,0.0125540207465136,0.000608150378013354,0.00184954974632714
"652","1",0.0222341769363085,0.00962477449204968,0.023470653770763,0.0320838670328844,0.0300738789344447,0.0335525158785908,0.0237041354103743,0.00889604224649229,0.0190551847996462,0.0398599580910372,0.0180162673361491,0.0331840968297984,0.0410657273043058,0.00660337141053184,0.0497634283407364,0.0116833599806425,0.0121359676002065,0.0148996389086209,0.0171637944346733,0.0116678073897981,0.0293608653667257,0.0204067420197703,0.0492363555341922,0.00428435513896862,0.0154262129533305,0.025289952839036,0.0174365975210534,0.0144582308359147,0.00658921862144505,0.0204927880981024,0.0108246976118481,0.0271806421759917,0.00573231559337193,0.0165317898838838,0.0333574898715946,0.015080805912948,0.0237266152768539,0.00331411242505417,0.00690162197754448,0.010007348718393,0.0347925763676654,0.0449603924378291,0.0128061279703312,0.025254033678653,0.0346604222079597,0.0229918408332395,0.0102718684388669,0.0127779635711467,0.0078214906409256,0.0271755470528652,0.01221571318149,0.0140208215862516,0.0248634182545881,0.0142904748548186
"653","1",0.0322508005148678,0.00739723116655685,0.0423046837840033,0.0214790660752542,0.0344008319965341,0.0126522303338794,0,0.0098712416383643,0.0427565345626415,0.0202509130797832,0.008360916692979,0.0111175535252415,0.00464183499875017,0.0162093567434983,0.0282589871280344,0.00803934501283412,0.0130329427266656,0.00403315559352028,0.00554202808416642,0.0080936680533598,0.0395859920823561,0.000625697569422888,0.0761241917437452,0.0127205341385361,0.0194580563599487,0.0311827465907034,0.0334514788148894,0.00445864451701565,0.0211854675820749,0.0104019360122187,0.0300582924336047,0.00539677786901004,0.0178256974936998,0.0249155857560674,0.00522655087583307,0.00627093257916963,0.0108046289682183,0.0273323167816366,0.0146861745877819,0.0040278264719564,0.0646862088533008,0.0132550441120605,0.0255010876294456,0.0193746899162356,0.0276557129218428,0.0242595362119421,0,0.0181323423680072,0.0101078715322147,0.00141253990014648,0.0182537861644383,0.0179161017981842,0.0255113648042586,0.00118749525708099
"654","1",0.0106000255861888,0.0324235972684055,0.0388801380726565,0.0199211482277164,0.0464296942476753,0.0261045564641561,0.0135964696963348,0.0171646365082664,0.0222036318785088,0.0219339679380642,0.0172094175335198,0.0140923987347548,0.00908477925286953,0.020738454619227,0.0287630903875661,0.0283318963869793,0.00242942319334149,0.0105530020132201,0.0319700086157926,0.0314559349924442,0.00791689130435906,0.00339627504893468,0.055668826411835,0.00837585111051217,0.00691075343266322,0.00776919969627837,0.0115367018037739,0.0127205641527359,0.023653606382431,0.014558150696856,0.00383609424787628,0.0253907451679904,0.0266213781391568,0.0101845072407237,0.0169378556694483,0.00854330945064734,0.00368911100032154,0.019934887171943,0.0292278310573447,0.0104745789124311,0.0381156349098029,0.010868548320327,0.00516795453121397,0.00420664033523871,0.0189743435712839,0.00264415083721239,0.0420960744546081,0.00859527160160883,0.00494996499947023,0.0280502376872614,0.00685921920799574,0.022598010100016,0.00976321834755602,0.00943695352637626
"655","1",0.0412830194260782,0.0199009098012528,0.000658261901990006,0.0564825422360945,0.0472682315305272,2.22470083225722e-05,0.0621324962438572,6.07577738083723e-05,0.0207248507650237,0.0460421438183482,0.00116882663308536,0.0191257139962056,0.0540381891215176,0.00383492480281459,0.058284732596074,0.00958116281991997,0.00098815266375222,0.019038113557559,0.0242262705643541,0.00274779474501711,0.0126353452566271,0.0261548598104092,0.0187531759748293,0.020673541397767,0.0108329091723314,0.00437501132790987,0.0156884794818059,0.0144890414190221,0.00331193417671935,0.00949478249016702,0.0188061265149267,0.00305123580729065,0.023306730834008,0.0138821176163074,0.00691090423497432,0.0140912864292587,0,0.0128851159124286,0.0343832506672362,0.00971230781904133,0.057369561159778,0,0.0146109186997683,0.0180593697233284,0.0349127517129706,0.00979670638137367,0.00161680836855087,0.00429989952665613,0.0194089022790725,0.0028535444767845,0.0262000066409492,0.0179456373191179,0.00329559396606156,0.0180755937486982
"656","1",0.0151662647563899,0.00587359445255873,0.0214725238704931,0.0337634783050378,0.0370050273227582,0.0137066064204254,0.0294293192896199,0.00396828336154564,0.0426336707860671,0.0102756909815321,0.00822292099789108,0.0155616591994672,0.0209379070789225,0.0111433019610532,0.0497942914900967,0.00852096483969712,0.0177091766610493,0.00842110788183911,0.0102152630331503,0.0225937617968102,0.00969995735849049,0.00294028311449297,0.0581965319425711,0.00355004852699142,0.039089360244733,0.0177534659003536,0.00349428273303621,0.0154167958640516,0.00637179530572747,0.0108460511908925,0.022132016673287,0.00918299072968778,0.00985588236110744,0.00374577039968082,0.02246154485728,0.0164260092916456,0.0135408237221816,0.0168897777549724,0.014127957814582,0.0173463773618495,0.0331894704911434,0.0259346698791733,0.00324392383967291,0.0110698506023357,0.0286638560542639,0.0221678123216242,0.00663711132532701,0.00550474284764891,0.010812487772137,0.0046407082712261,0.024073307489697,0.0287636979960202,0.0123441164800345,0.00208190575050811
"657","1",0.0415423241168747,0.00764390490159728,0.00983008487411274,0.0572600257064782,0.0345249308960793,0.00334847221095094,0.0203607202009207,0.0244402017682828,0.0163190313841245,0.0792164329060889,0,0.00171990658205545,0.0200377484523164,0.0202861065686627,0.00592586534942456,0.0496107192686705,0.00111145810909526,0.0555466530300726,0.0325701529470163,0.0225766434179017,0.0160091420766717,0.00644818651726439,0.0591681348303395,0.014611758258144,0.0317919691054885,0.0188176670496043,0.00671812271645174,0.0129562241471553,0.0125031795100035,0.0322044575426148,0.00627424690786584,0.0276565691382402,0.0196066103958142,0.00410331153532559,0.0085254230562643,0.00872367373661002,0.00335255231413603,0.02426619754062,0.0114696914351426,0.0341508299336002,0.0503517065079658,0.0173042311529224,0.0220865838536733,0.0302268369613016,0.0294542357992066,0.031052450457561,9.85171512524917e-05,0.00412029321086872,0.00351025350847524,0.0518583695409427,0.0183572627503796,0.00240703373742483,0.0537496213678091,0.00217542448136568
"658","1",0.0263105120492255,0.00308475065810123,0.0126176064321266,0.0387260692570487,0.0329240211342875,0.00119179110934373,0.0201011752452248,0.0155622428407989,0.0358825617314121,0.0206232231244951,0.0151236726156776,0.00478936522028531,0.00599975836051615,0.00512740234503427,0.0164733053266983,0.0311206004002956,0.0206295686921427,0.0211799809301035,0.0057896328291395,0.00288309449375538,0.0122616378431,0.0179187590627079,0.0474663557190096,0.0140414497765347,0.0195610587278255,0.00651414680366406,0.0217381822939334,0.0137338818985157,0.000403646809093958,0.00396279349008505,0.00744514436413104,0.00115092547388746,0.0135927490072742,0.0154132697324341,0.00788303777955561,0.0236549600612355,0.00217698639814255,0.00555770123675923,0.0166365272659018,0.00852556136846357,0.045239769712831,0.0130407228786939,0.0311620120020972,0.00996038016144075,0.0305494983297994,0.0197823352145192,0.0175723804213397,0.00687038415106646,0.0229829088371597,0.0161622993816875,0.0409865540401191,0.00242245915481333,0.00199165429106981,0.0122127628833971
"659","1",0.000435120319805876,0.00309270679715938,0.0302673095388308,0.0377160021321872,0.027720573176896,0.00332266009884295,0.00228492573392557,0.00424675871315803,0.0345951951005896,0.0165432162801603,0.00948254471624199,0.000532008553188074,0.0104651487338629,0.0172902082832703,0.0371389431184957,0.0194913078064327,0.0270880600879924,0.0172779295561707,0.0281069749043692,0.010846332137281,0.00439100121233833,0.000934798451154423,0.0445112125778674,0.00323075385778336,0.0104178399998314,0.00958979532298209,0.00832066866530422,0.000515220889485011,0.0112251503398931,0.0145559766288268,0.00553399508534916,0.00192757559511436,0.0049006700347841,0.00627346471834819,0.0470067826724949,0.00735188805922394,0.00499814762118593,0.00813949872377479,0.0214980953319203,0.00752791356956655,0.0370484937473185,0.000594965117061179,0.00387065973490436,0,0.0138821422367296,0.0214331935641409,0.0034956357107884,0.00297314861989616,0.00202299003712902,0.00228151067192842,0.00704788884084145,0.0378950816005893,0.016340941573856,0.000160324720043857
